259.286460	 0.086185
256.612481	 0.080247
279.936469	 0.058899
266.931346	 0.029531
247.192429	 0.014522
244.904795	 0.008605
266.931346	 0.102584
253.941537	 0.048645
261.963379	 0.017618
257.524351	 0.040557
239.188247	 0.020546
 1.000000	 0.000000
202.746850	 0.055424
251.656749	 0.043252
244.904795	 0.035146
251.273724	 0.016432
261.963379	-0.007195
259.286460	 0.036047
252.544431	 0.079662
259.286460	 0.010978
266.931346	 0.029531
253.333296   0.100482
300.341722   0.164396
232.806185	 0.040069
