   -1.97500000	 4.000000
   -1.92500000	 4.000000
   -1.87500000	 2.000000
   -1.82500000	 3.000000
   -1.77500000	 6.000000
   -1.72500000	 8.000000
   -1.67500000	 7.000000
   -1.62500000	 7.000000
   -1.57500000	 4.000000
   -1.52500000	 9.000000
   -1.47500000	 6.000000
   -1.42500000	 9.000000
   -1.37500000	 4.000000
   -1.32500000	 7.000000
   -1.27500000	 9.000000
   -1.22500000	 5.000000
   -1.17500000	 5.000000
   -1.12500000	 4.000000
   -1.07500000	 9.000000
   -1.02500000	 6.000000
   -0.97500000	 8.000000
   -0.92500000	 4.000000
   -0.87500000	11.000000
   -0.82500000	 2.000000
   -0.77500000	 6.000000
   -0.72500000	 5.000000
   -0.67500000	 6.000000
   -0.62500000	 6.000000
   -0.57500000	 7.000000
   -0.52500000	 5.000000
   -0.47500000	 6.000000
   -0.42500000	 9.000000
   -0.37500000	 3.000000
   -0.32500000	 2.000000
   -0.27500000	 9.000000
   -0.22500000	 8.000000
   -0.17500000	11.000000
   -0.12500000	 6.000000
   -0.07500000	17.000000
   -0.02500000	53.000000
    0.02500000	40.000000
    0.07500000	23.000000
    0.12500000	 5.000000
    0.17500000	 9.000000
    0.22500000	11.000000
    0.27500000	 7.000000
    0.32500000	 6.000000
    0.37500000	 9.000000
    0.42500000	 9.000000
    0.47500000	 4.000000
    0.52500000	 7.000000
    0.57500000	 8.000000
    0.62500000	 7.000000
    0.67500000	14.000000
    0.72500000	10.000000
    0.77500000	 8.000000
    0.82500000	10.000000
    0.87500000	 8.000000
    0.92500000	 8.000000
    0.97500000	 2.000000
    1.02500000	10.000000
    1.07500000	14.000000
    1.12500000	42.000000
    1.17500000	55.000000
    1.22500000	53.000000
    1.27500000	32.000000
    1.32500000	18.000000
    1.37500000	10.000000
    1.42500000	10.000000
    1.47500000	13.000000
    1.52500000	19.000000
    1.57500000	22.000000
    1.62500000	18.000000
    1.67500000	11.000000
    1.72500000	27.000000
    1.77500000	41.000000
    1.82500000	40.000000
    1.87500000	45.000000
    1.92500000	59.000000
    1.97500000	38.000000
    2.02500000	25.000000
    2.07500000	20.000000
    2.12500000	11.000000
    2.17500000	11.000000
    2.22500000	11.000000
    2.27500000	48.000000
    2.32500000	76.000000
    2.37500000	43.000000
    2.42500000	22.000000
    2.47500000	32.000000
    2.52500000	21.000000
    2.57500000	24.000000
    2.62500000	20.000000
    2.67500000	20.000000
    2.72500000	13.000000
    2.77500000	13.000000
    2.82500000	23.000000
    2.87500000	18.000000
    2.92500000	24.000000
    2.97500000	23.000000
    3.02500000	16.000000
    3.07500000	16.000000
    3.12500000	14.000000
    3.17500000	23.000000
    3.22500000	20.000000
    3.27500000	18.000000
    3.32500000	18.000000
    3.37500000	23.000000
    3.42500000	21.000000
    3.47500000	14.000000
    3.52500000	20.000000
    3.57500000	18.000000
    3.62500000	10.000000
    3.67500000	10.000000
    3.72500000	 2.000000
    3.77500000	 7.000000
    3.82500000	 3.000000
    3.87500000	 0.000000
    3.92500000	 0.000000
    3.97500000	 0.000000
