   -1.97500000	16.000000
   -1.92500000	16.000000
   -1.87500000	13.000000
   -1.82500000	12.000000
   -1.77500000	15.000000
   -1.72500000	16.000000
   -1.67500000	12.000000
   -1.62500000	15.000000
   -1.57500000	19.000000
   -1.52500000	19.000000
   -1.47500000	15.000000
   -1.42500000	22.000000
   -1.37500000	15.000000
   -1.32500000	17.000000
   -1.27500000	15.000000
   -1.22500000	10.000000
   -1.17500000	17.000000
   -1.12500000	13.000000
   -1.07500000	20.000000
   -1.02500000	15.000000
   -0.97500000	19.000000
   -0.92500000	19.000000
   -0.87500000	22.000000
   -0.82500000	17.000000
   -0.77500000	19.000000
   -0.72500000	14.000000
   -0.67500000	15.000000
   -0.62500000	18.000000
   -0.57500000	19.000000
   -0.52500000	19.000000
   -0.47500000	12.000000
   -0.42500000	16.000000
   -0.37500000	13.000000
   -0.32500000	14.000000
   -0.27500000	13.000000
   -0.22500000	20.000000
   -0.17500000	21.000000
   -0.12500000	24.000000
   -0.07500000	39.000000
   -0.02500000	66.000000
    0.02500000	71.000000
    0.07500000	41.000000
    0.12500000	21.000000
    0.17500000	12.000000
    0.22500000	21.000000
    0.27500000	12.000000
    0.32500000	22.000000
    0.37500000	25.000000
    0.42500000	19.000000
    0.47500000	16.000000
    0.52500000	14.000000
    0.57500000	16.000000
    0.62500000	14.000000
    0.67500000	15.000000
    0.72500000	24.000000
    0.77500000	20.000000
    0.82500000	17.000000
    0.87500000	19.000000
    0.92500000	23.000000
    0.97500000	19.000000
    1.02500000	15.000000
    1.07500000	33.000000
    1.12500000	66.000000
    1.17500000	83.000000
    1.22500000	99.000000
    1.27500000	59.000000
    1.32500000	25.000000
    1.37500000	25.000000
    1.42500000	24.000000
    1.47500000	33.000000
    1.52500000	30.000000
    1.57500000	33.000000
    1.62500000	37.000000
    1.67500000	36.000000
    1.72500000	67.000000
    1.77500000	77.000000
    1.82500000	103.000000
    1.87500000	83.000000
    1.92500000	86.000000
    1.97500000	68.000000
    2.02500000	54.000000
    2.07500000	36.000000
    2.12500000	28.000000
    2.17500000	24.000000
    2.22500000	48.000000
    2.27500000	77.000000
    2.32500000	114.000000
    2.37500000	97.000000
    2.42500000	73.000000
    2.47500000	46.000000
    2.52500000	57.000000
    2.57500000	48.000000
    2.62500000	36.000000
    2.67500000	31.000000
    2.72500000	28.000000
    2.77500000	30.000000
    2.82500000	23.000000
    2.87500000	24.000000
    2.92500000	26.000000
    2.97500000	27.000000
    3.02500000	24.000000
    3.07500000	29.000000
    3.12500000	34.000000
    3.17500000	36.000000
    3.22500000	40.000000
    3.27500000	28.000000
    3.32500000	25.000000
    3.37500000	31.000000
    3.42500000	29.000000
    3.47500000	29.000000
    3.52500000	38.000000
    3.57500000	38.000000
    3.62500000	28.000000
    3.67500000	51.000000
    3.72500000	29.000000
    3.77500000	50.000000
    3.82500000	32.000000
    3.87500000	48.000000
    3.92500000	47.000000
    3.97500000	53.000000
