276.902263   0.192317
237.095037  -0.075526
285.766321   0.058951
266.017026   0.011001
244.200774   0.047185
261.160029   0.485884
288.081100   0.183110
263.562932   0.062547
257.222972   0.015068
263.178723   0.058616
243.468444   0.046120
200.515581   0.491634
285.462143   0.565206
248.953132  -0.077777
246.997423   0.029012
263.031885   0.146002
266.766516   0.070544
281.117199   0.421008
262.000254   0.110596
261.402072  -0.027978
272.507768   0.099639
254.300119   0.109061
289.569250  -0.009995
227.312159   0.649227
